customerID,Contract,PaymentMethod,tenure,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,Churn,churn_probability,predicted_churn,risk_tier
8630-QSGXK,Two year,Bank transfer (automatic),51,DSL,No,Yes,75.2,No,0.0,No,Low
2455-USLMV,Month-to-month,Credit card (automatic),31,Fiber optic,Yes,No,84.75,No,0.13,No,Low
7394-FKDNK,Month-to-month,Electronic check,9,Fiber optic,No,No,89.45,Yes,0.9,Yes,Critical
9488-FVZCC,Two year,Bank transfer (automatic),72,DSL,Yes,Yes,79.5,No,0.0,No,Low
6331-LWDTQ,Month-to-month,Credit card (automatic),10,DSL,No,No,72.15,Yes,0.34,No,Medium
5995-WWKKG,One year,Electronic check,37,No,No internet service,No internet service,19.8,No,0.01,No,Low
1597-FZREH,Month-to-month,Electronic check,2,DSL,No,Yes,76.4,Yes,0.76,Yes,Critical
7879-CGSFV,One year,Mailed check,55,Fiber optic,Yes,No,100.9,No,0.14,No,Low
9921-EZKBY,Month-to-month,Bank transfer (automatic),33,Fiber optic,Yes,No,95.3,No,0.11,No,Low
7432-FFVAR,One year,Bank transfer (automatic),46,Fiber optic,No,Yes,90.95,No,0.01,No,Low
7246-ZGQDF,Month-to-month,Electronic check,1,DSL,Yes,Yes,54.5,No,0.17,No,Low
7000-WCEVQ,Month-to-month,Mailed check,20,DSL,No,No,61.6,Yes,0.76,Yes,Critical
0727-IWKVK,Month-to-month,Electronic check,9,Fiber optic,No,No,79.9,Yes,0.93,Yes,Critical
5959-BELXA,Month-to-month,Credit card (automatic),32,Fiber optic,No,No,96.15,Yes,0.92,Yes,Critical
4456-RHSNB,Month-to-month,Bank transfer (automatic),19,DSL,No,No,49.6,No,0.04,No,Low
3512-IZIKN,Two year,Credit card (automatic),70,DSL,Yes,Yes,65.3,Yes,0.54,Yes,Medium
2481-SBOYW,Two year,Credit card (automatic),61,No,No internet service,No internet service,25.0,No,0.0,No,Low
7109-MFBYV,Month-to-month,Electronic check,26,DSL,No,No,45.45,No,0.13,No,Low
1833-TCXKK,Month-to-month,Bank transfer (automatic),45,Fiber optic,No,No,107.75,No,0.72,Yes,High
1832-PEUTS,Two year,Credit card (automatic),62,Fiber optic,No,No,89.1,No,0.01,No,Low
6141-OOXUQ,Month-to-month,Mailed check,1,No,No internet service,No internet service,19.65,Yes,0.5053571428571428,Yes,Medium
8660-BUETV,Month-to-month,Mailed check,3,DSL,No,No,44.75,No,0.17,No,Low
0580-PIQHM,One year,Bank transfer (automatic),41,Fiber optic,Yes,No,101.6,No,0.04,No,Low
5696-CEIQJ,Two year,Bank transfer (automatic),67,Fiber optic,No,Yes,103.15,No,0.07,No,Low
7503-ZGUZJ,Month-to-month,Mailed check,1,Fiber optic,No,No,84.65,Yes,0.91,Yes,Critical
1696-HXOWK,One year,Mailed check,71,Fiber optic,Yes,No,95.65,No,0.02,No,Low
3026-ATZYV,One year,Bank transfer (automatic),37,DSL,Yes,No,75.1,No,0.06,No,Low
4012-YCFAI,Two year,Mailed check,60,DSL,Yes,Yes,61.35,No,0.0,No,Low
2506-TNFCO,Month-to-month,Electronic check,1,Fiber optic,No,No,69.55,Yes,0.93,Yes,Critical
9970-QBCDA,Month-to-month,Credit card (automatic),6,No,No internet service,No internet service,19.7,No,0.15,No,Low
8718-PTMEZ,Month-to-month,Electronic check,13,DSL,No,No,31.05,Yes,0.71,Yes,High
9496-IVVRP,Month-to-month,Bank transfer (automatic),11,DSL,Yes,No,51.0,No,0.04,No,Low
2207-OBZNX,Month-to-month,Mailed check,7,DSL,Yes,No,51.0,Yes,0.74,Yes,High
2657-VPXTA,Month-to-month,Electronic check,10,Fiber optic,No,No,88.85,No,0.28,No,Low
6551-VLJMV,Two year,Credit card (automatic),34,No,No internet service,No internet service,20.05,No,0.0,No,Low
1221-GHZEP,Two year,Mailed check,62,DSL,Yes,Yes,65.1,No,0.01,No,Low
9289-LBQVU,One year,Mailed check,64,DSL,No,Yes,70.15,No,0.17,No,Low
6142-VSJQO,Month-to-month,Bank transfer (automatic),1,DSL,No,No,44.35,Yes,0.81,Yes,Critical
3458-IDMFK,Two year,Mailed check,25,No,No internet service,No internet service,20.75,No,0.0,No,Low
6933-FHBZC,One year,Mailed check,26,DSL,No,No,56.05,No,0.09,No,Low
0221-NAUXK,One year,Bank transfer (automatic),10,No,No internet service,No internet service,19.95,No,0.02,No,Low
9770-KXGQU,One year,Mailed check,53,Fiber optic,Yes,No,98.6,No,0.01,No,Low
6437-UKHMV,Month-to-month,Electronic check,7,Fiber optic,No,No,79.7,Yes,0.97,Yes,Critical
6538-POCHL,Month-to-month,Credit card (automatic),33,Fiber optic,No,No,79.0,No,0.17,No,Low
6726-NNFWD,Two year,Credit card (automatic),71,Fiber optic,No,No,89.45,No,0.1,No,Low
3002-WQZWT,Month-to-month,Electronic check,29,Fiber optic,No,No,74.2,No,0.13,No,Low
4277-UDIEF,Month-to-month,Bank transfer (automatic),24,DSL,Yes,Yes,81.0,No,0.08,No,Low
1208-NBVFH,Month-to-month,Electronic check,20,DSL,No,No,49.6,No,0.13,No,Low
4912-PIGUY,Month-to-month,Electronic check,1,Fiber optic,No,No,84.6,No,0.37,No,Medium
1114-CENIM,Month-to-month,Credit card (automatic),54,DSL,No,No,55.0,Yes,0.69,Yes,High
6060-DRTNL,Month-to-month,Mailed check,5,Fiber optic,No,No,84.85,Yes,0.95,Yes,Critical
2725-TTRIQ,Two year,Bank transfer (automatic),72,DSL,Yes,Yes,84.2,No,0.0,No,Low
3374-TTZTK,Two year,Electronic check,52,Fiber optic,Yes,Yes,106.3,No,0.09,No,Low
8990-ZXLSU,Month-to-month,Electronic check,9,Fiber optic,No,No,69.05,No,0.33,No,Medium
2275-RBYQS,Month-to-month,Mailed check,1,DSL,No,No,45.4,No,0.23,No,Low
8473-VUVJN,Month-to-month,Electronic check,1,Fiber optic,No,No,73.65,Yes,0.97,Yes,Critical
6289-CPNLD,One year,Mailed check,33,DSL,No,Yes,73.9,Yes,0.62,Yes,High
5536-SLHPM,Month-to-month,Electronic check,55,Fiber optic,No,No,77.75,Yes,0.8,Yes,Critical
4419-UJMUS,Two year,Electronic check,69,Fiber optic,No,Yes,99.35,No,0.1,No,Low
7794-JASDG,Month-to-month,Mailed check,1,DSL,Yes,No,50.75,No,0.12,No,Low
7609-YBPXG,Two year,Bank transfer (automatic),54,DSL,Yes,Yes,87.1,No,0.0,No,Low
5519-TEEUH,One year,Mailed check,33,No,No internet service,No internet service,20.15,No,0.0,No,Low
7856-GANIL,One year,Bank transfer (automatic),45,Fiber optic,No,Yes,98.7,No,0.06,No,Low
0804-XBFBV,Month-to-month,Electronic check,11,DSL,No,No,25.2,No,0.13,No,Low
2676-OXPPQ,Month-to-month,Bank transfer (automatic),6,DSL,Yes,No,55.7,No,0.08,No,Low
3703-TTEPD,Month-to-month,Bank transfer (automatic),21,DSL,Yes,No,65.35,No,0.02,No,Low
2799-TSLAG,Two year,Bank transfer (automatic),65,No,No internet service,No internet service,25.3,No,0.0,No,Low
0196-VULGZ,Month-to-month,Electronic check,6,Fiber optic,No,No,84.35,Yes,0.97,Yes,Critical
8837-VVWLQ,Month-to-month,Electronic check,8,Fiber optic,Yes,No,84.95,Yes,0.79,Yes,Critical
2696-NARTR,Month-to-month,Electronic check,11,Fiber optic,No,Yes,73.85,Yes,0.76,Yes,Critical
2208-NKVVH,Two year,Mailed check,43,No,No internet service,No internet service,24.25,No,0.0,No,Low
7614-QVWQL,One year,Bank transfer (automatic),49,DSL,No,No,51.8,Yes,0.64,Yes,High
1976-CFOCS,Month-to-month,Electronic check,1,DSL,No,No,46.0,Yes,0.84,Yes,Critical
4631-OACRM,Month-to-month,Electronic check,15,Fiber optic,No,No,79.4,Yes,0.39,No,Medium
7139-JZFVG,Two year,Bank transfer (automatic),60,DSL,Yes,No,60.5,No,0.01,No,Low
4987-GQWPO,Month-to-month,Credit card (automatic),17,DSL,No,No,25.1,No,0.05,No,Low
3755-JBMNH,Month-to-month,Bank transfer (automatic),16,Fiber optic,No,No,71.8,Yes,0.83,Yes,Critical
1757-TCATG,One year,Bank transfer (automatic),35,No,No internet service,No internet service,20.05,No,0.0,No,Low
6345-ULYRW,One year,Mailed check,44,Fiber optic,No,No,88.4,Yes,0.66,Yes,High
4776-XSKYQ,One year,Credit card (automatic),12,DSL,No,Yes,30.25,No,0.08,No,Low
8048-DSDFQ,Month-to-month,Mailed check,1,No,No internet service,No internet service,20.2,No,0.2640912698412698,No,Low
5753-QQWPW,One year,Electronic check,28,DSL,Yes,Yes,59.9,No,0.04,No,Low
6010-DDPPW,Two year,Bank transfer (automatic),70,No,No internet service,No internet service,25.15,No,0.0,No,Low
1809-DMJHQ,Month-to-month,Mailed check,5,DSL,No,No,46.0,Yes,0.28,No,Low
6693-FRIRW,Month-to-month,Credit card (automatic),18,Fiber optic,No,No,101.3,No,0.14,No,Low
6586-MYGKD,Two year,Credit card (automatic),70,DSL,Yes,Yes,76.95,No,0.04,No,Low
3173-NVMPX,Month-to-month,Mailed check,9,DSL,No,No,55.3,No,0.14,No,Low
0248-PGHBZ,Two year,Bank transfer (automatic),67,Fiber optic,Yes,Yes,92.45,No,0.04,No,Low
0623-GDISB,Month-to-month,Bank transfer (automatic),1,DSL,Yes,No,48.45,No,0.17,No,Low
2892-GESUL,Two year,Mailed check,18,No,No internet service,No internet service,19.35,No,0.0,No,Low
6923-EFPNL,Month-to-month,Credit card (automatic),4,DSL,No,No,51.75,Yes,0.82,Yes,Critical
7472-EQOAV,One year,Bank transfer (automatic),71,Fiber optic,Yes,No,86.7,No,0.03,No,Low
9574-RKJIF,Month-to-month,Electronic check,30,Fiber optic,Yes,No,94.4,Yes,0.7,Yes,High
2043-WVTQJ,Month-to-month,Mailed check,1,DSL,Yes,No,55.7,No,0.13,No,Low
8034-RYTVV,One year,Credit card (automatic),55,Fiber optic,Yes,No,84.25,No,0.04,No,Low
3863-QSTYI,Month-to-month,Electronic check,59,DSL,No,Yes,64.65,No,0.05,No,Low
2619-WFQWU,Month-to-month,Mailed check,1,Fiber optic,No,No,70.15,Yes,0.96,Yes,Critical
5044-LRQAQ,Month-to-month,Bank transfer (automatic),7,Fiber optic,No,No,69.2,No,0.1,No,Low
1716-LSAMB,Two year,Bank transfer (automatic),45,DSL,Yes,Yes,54.65,No,0.01,No,Low
1333-PBMXB,One year,Bank transfer (automatic),54,No,No internet service,No internet service,24.75,No,0.0,No,Low
6546-OPBBH,One year,Mailed check,51,No,No internet service,No internet service,23.95,No,0.0,No,Low
5985-BEHZK,One year,Credit card (automatic),72,Fiber optic,No,No,105.0,No,0.01,No,Low
9127-QRZMH,One year,Bank transfer (automatic),44,DSL,Yes,Yes,59.85,No,0.01,No,Low
5919-VCZYM,Month-to-month,Mailed check,2,No,No internet service,No internet service,20.05,No,0.0,No,Low
9644-KVCNC,One year,Bank transfer (automatic),66,Fiber optic,No,No,92.15,No,0.06,No,Low
2137-DQMEV,One year,Mailed check,68,DSL,Yes,No,44.8,No,0.02,No,Low
8174-LNWMW,Two year,Credit card (automatic),31,No,No internet service,No internet service,20.9,No,0.02,No,Low
9279-CJEOJ,Month-to-month,Bank transfer (automatic),21,Fiber optic,No,No,95.4,No,0.59,Yes,High
7964-VEXDG,Month-to-month,Electronic check,21,Fiber optic,Yes,No,80.35,No,0.07,No,Low
2404-JIBFC,Two year,Bank transfer (automatic),55,DSL,Yes,Yes,85.1,No,0.01,No,Low
0778-NELLA,Month-to-month,Credit card (automatic),9,DSL,No,No,34.7,Yes,0.32,No,Medium
8029-XYPWT,Two year,Bank transfer (automatic),71,Fiber optic,Yes,Yes,115.05,No,0.0,No,Low
4614-NUVZD,Month-to-month,Electronic check,1,Fiber optic,No,No,81.1,Yes,1.0,Yes,Critical
4632-PAOYU,One year,Mailed check,22,No,No internet service,No internet service,19.95,No,0.0,No,Low
3803-KMQFW,Month-to-month,Mailed check,1,No,No internet service,No internet service,20.55,Yes,0.8375,Yes,Critical
6804-GDMOI,Two year,Electronic check,61,Fiber optic,No,Yes,106.6,Yes,0.78,Yes,Critical
2990-OGYTD,Two year,Bank transfer (automatic),67,DSL,No,Yes,86.15,No,0.0,No,Low
6646-JPPHA,Month-to-month,Electronic check,14,Fiber optic,Yes,No,78.85,No,0.06,No,Low
9572-MTILT,Month-to-month,Electronic check,59,Fiber optic,Yes,Yes,106.75,Yes,0.57,Yes,High
7658-UYUQS,Month-to-month,Bank transfer (automatic),21,Fiber optic,No,No,86.55,No,0.08,No,Low
7880-XSOJX,Month-to-month,Mailed check,4,DSL,Yes,Yes,42.4,No,0.16,No,Low
9611-CTWIH,Month-to-month,Electronic check,3,Fiber optic,No,No,89.45,Yes,0.76,Yes,Critical
4589-IUAJB,Two year,Bank transfer (automatic),70,No,No internet service,No internet service,24.25,No,0.0,No,Low
0329-GTIAJ,Month-to-month,Electronic check,3,Fiber optic,No,Yes,97.9,Yes,0.85,Yes,Critical
8746-BFOAJ,One year,Bank transfer (automatic),21,No,No internet service,No internet service,20.5,No,0.0,No,Low
8457-XIGKN,Month-to-month,Credit card (automatic),20,No,No internet service,No internet service,19.6,No,0.08,No,Low
6072-NUQCB,One year,Bank transfer (automatic),22,No,No internet service,No internet service,20.25,No,0.0,No,Low
6629-CZTTH,Month-to-month,Mailed check,1,DSL,No,No,55.7,Yes,0.75,Yes,Critical
8838-GPHZP,Two year,Mailed check,63,No,No internet service,No internet service,20.6,No,0.0,No,Low
8750-QWZAJ,Two year,Bank transfer (automatic),70,No,No internet service,No internet service,19.8,No,0.0,No,Low
5364-EVNIB,Month-to-month,Electronic check,13,Fiber optic,No,No,79.8,Yes,0.94,Yes,Critical
6918-UMQCG,Month-to-month,Electronic check,5,Fiber optic,No,No,80.2,No,0.26,No,Low
0675-NCDYU,Two year,Credit card (automatic),72,Fiber optic,Yes,Yes,116.4,No,0.0,No,Low
6339-DKLMK,Month-to-month,Electronic check,13,DSL,No,No,31.65,No,0.27,No,Low
1346-PJWTK,Month-to-month,Credit card (automatic),61,Fiber optic,No,Yes,94.15,No,0.18,No,Low
5088-QZLRL,Month-to-month,Electronic check,1,No,No internet service,No internet service,20.65,No,0.14,No,Low
8023-QHAIO,Month-to-month,Bank transfer (automatic),56,Fiber optic,No,Yes,76.85,No,0.07,No,Low
4397-FRLTA,Month-to-month,Mailed check,4,No,No internet service,No internet service,20.15,No,0.02,No,Low
3057-VJJQE,Two year,Mailed check,35,DSL,Yes,No,55.25,No,0.0,No,Low
5087-SUURX,Month-to-month,Electronic check,18,DSL,No,No,39.05,Yes,0.82,Yes,Critical
2302-OUZXB,Two year,Bank transfer (automatic),72,DSL,No,No,82.15,No,0.02,No,Low
8133-ANHHJ,One year,Bank transfer (automatic),49,Fiber optic,Yes,Yes,103.0,No,0.02,No,Low
2270-CHBFN,Month-to-month,Credit card (automatic),44,Fiber optic,Yes,Yes,95.1,No,0.08,No,Low
0013-EXCHZ,Month-to-month,Mailed check,3,Fiber optic,No,Yes,83.9,Yes,0.83,Yes,Critical
5982-FPVQN,Month-to-month,Electronic check,37,Fiber optic,No,No,95.15,No,0.19,No,Low
9107-UKCKY,One year,Electronic check,61,DSL,No,No,79.8,No,0.23,No,Low
4654-ULTTN,Two year,Credit card (automatic),70,DSL,Yes,Yes,74.8,No,0.05,No,Low
5550-VFRLC,Month-to-month,Electronic check,1,Fiber optic,No,No,69.85,Yes,1.0,Yes,Critical
5546-BYZSM,Month-to-month,Electronic check,41,No,No internet service,No internet service,20.45,No,0.02,No,Low
1492-KGETH,One year,Bank transfer (automatic),70,DSL,Yes,Yes,78.35,No,0.08,No,Low
4929-BSTRX,Month-to-month,Mailed check,1,DSL,No,No,53.55,Yes,0.83,Yes,Critical
4163-HFTUK,One year,Electronic check,51,No,No internet service,No internet service,19.1,No,0.0,No,Low
8215-NGSPE,Two year,Mailed check,42,No,No internet service,No internet service,20.0,No,0.0,No,Low
2225-ZRGSG,Two year,Bank transfer (automatic),70,Fiber optic,Yes,Yes,93.9,Yes,0.66,Yes,High
8859-YSTWS,One year,Bank transfer (automatic),48,No,No internet service,No internet service,19.95,No,0.0,No,Low
5271-YNWVR,Two year,Electronic check,68,Fiber optic,Yes,Yes,113.15,Yes,0.05,No,Low
7601-DHFWZ,Two year,Credit card (automatic),48,No,No internet service,No internet service,24.0,No,0.04,No,Low
2657-ALMWY,Month-to-month,Electronic check,26,Fiber optic,No,No,84.95,Yes,0.78,Yes,Critical
6330-JKLPC,Month-to-month,Bank transfer (automatic),11,Fiber optic,No,No,80.5,Yes,0.87,Yes,Critical
4667-OHGKG,Month-to-month,Mailed check,1,No,No internet service,No internet service,19.3,Yes,0.19,No,Low
1998-VHJHK,One year,Mailed check,27,No,No internet service,No internet service,19.15,No,0.0,No,Low
1707-HABPF,One year,Bank transfer (automatic),46,Fiber optic,No,No,91.3,No,0.1,No,Low
1660-HSOOQ,Month-to-month,Mailed check,1,DSL,No,No,49.65,Yes,0.85,Yes,Critical
7253-UVNDW,Two year,Credit card (automatic),46,DSL,No,Yes,54.35,Yes,0.66,Yes,High
0487-VVUVK,Month-to-month,Mailed check,25,No,No internet service,No internet service,19.15,No,0.06,No,Low
7228-OMTPN,Month-to-month,Electronic check,4,Fiber optic,No,No,88.45,Yes,0.88,Yes,Critical
5063-IUOKK,Two year,Mailed check,13,No,No internet service,No internet service,19.75,No,0.01,No,Low
4508-OEBEY,One year,Credit card (automatic),31,DSL,Yes,Yes,75.5,No,0.07,No,Low
0027-KWYKW,Month-to-month,Electronic check,23,Fiber optic,No,No,83.75,No,0.1,No,Low
2308-STERM,Month-to-month,Mailed check,2,No,No internet service,No internet service,19.4,No,0.2,No,Low
5982-XMDEX,Two year,Bank transfer (automatic),65,No,No internet service,No internet service,26.5,No,0.0,No,Low
6284-AHOOQ,Month-to-month,Bank transfer (automatic),22,Fiber optic,No,Yes,90.5,Yes,0.22,No,Low
6051-PTVNS,One year,Credit card (automatic),55,No,No internet service,No internet service,19.15,No,0.0,No,Low
2344-JMOGN,Month-to-month,Mailed check,9,Fiber optic,No,Yes,94.85,Yes,0.85,Yes,Critical
3799-ISUZQ,Month-to-month,Bank transfer (automatic),7,Fiber optic,No,No,69.95,Yes,0.79,Yes,Critical
2877-VDUER,One year,Mailed check,35,DSL,No,Yes,40.9,No,0.12,No,Low
9152-AMKAK,Two year,Mailed check,6,DSL,Yes,Yes,80.25,No,0.04,No,Low
1794-HBQTJ,Month-to-month,Credit card (automatic),1,DSL,Yes,No,48.6,Yes,0.68,Yes,High
9432-VOFYX,Month-to-month,Electronic check,17,Fiber optic,No,No,70.8,No,0.14,No,Low
8049-WJCLQ,Month-to-month,Mailed check,10,DSL,No,No,60.2,No,0.05,No,Low
6586-PSJOX,One year,Credit card (automatic),15,DSL,No,Yes,55.2,No,0.04,No,Low
2460-FPSYH,Month-to-month,Electronic check,40,DSL,Yes,No,55.8,Yes,0.77,Yes,Critical
9705-ZJBCG,One year,Bank transfer (automatic),13,DSL,Yes,Yes,54.15,No,0.01,No,Low
4818-DRBQT,Month-to-month,Bank transfer (automatic),29,Fiber optic,No,No,80.15,Yes,0.66,Yes,High
1320-HTRDR,Month-to-month,Electronic check,3,Fiber optic,No,No,75.5,Yes,0.84,Yes,Critical
6847-KJLTS,Month-to-month,Bank transfer (automatic),58,Fiber optic,No,Yes,100.4,No,0.17,No,Low
9670-BPNXF,One year,Credit card (automatic),45,DSL,Yes,Yes,62.55,No,0.04,No,Low
3913-FCUUW,Two year,Bank transfer (automatic),72,DSL,Yes,Yes,70.45,No,0.03,No,Low
3301-VKTGC,One year,Bank transfer (automatic),68,Fiber optic,Yes,No,85.5,No,0.04,No,Low
1493-AMTIE,Month-to-month,Bank transfer (automatic),1,No,No internet service,No internet service,20.2,Yes,0.37,No,Medium
9555-SAHUZ,Month-to-month,Electronic check,38,DSL,Yes,No,54.5,No,0.06,No,Low
0816-TSPHQ,Month-to-month,Mailed check,2,No,No internet service,No internet service,20.75,No,0.1,No,Low
9932-WBWIK,Month-to-month,Mailed check,11,No,No internet service,No internet service,20.35,No,0.02,No,Low
4619-EVPHY,One year,Bank transfer (automatic),20,Fiber optic,No,No,91.0,No,0.15,No,Low
5286-YHCVC,Two year,Bank transfer (automatic),72,Fiber optic,No,No,104.8,No,0.07,No,Low
6424-ELEYH,Month-to-month,Credit card (automatic),3,Fiber optic,No,No,74.75,Yes,0.98,Yes,Critical
4391-RESHN,Month-to-month,Mailed check,23,Fiber optic,No,Yes,104.05,Yes,0.73,Yes,High
9115-YQHGA,Month-to-month,Electronic check,40,DSL,No,Yes,51.1,No,0.08,No,Low
4462-CYWMH,Month-to-month,Bank transfer (automatic),62,Fiber optic,No,No,89.8,No,0.11,No,Low
8963-MQVYN,Month-to-month,Electronic check,22,No,No internet service,No internet service,20.55,No,0.08,No,Low
2458-EOMRE,Month-to-month,Bank transfer (automatic),11,DSL,Yes,No,64.05,No,0.08,No,Low
9334-GWGOW,Month-to-month,Electronic check,7,Fiber optic,No,No,74.85,No,0.72,Yes,High
6821-BUXUX,Month-to-month,Electronic check,13,Fiber optic,Yes,No,96.65,Yes,0.84,Yes,Critical
5028-HTLJB,Month-to-month,Mailed check,1,No,No internet service,No internet service,20.05,Yes,0.8,Yes,Critical
9801-GDWGV,Month-to-month,Electronic check,39,Fiber optic,No,No,103.45,Yes,0.81,Yes,Critical
6542-LWGXJ,Month-to-month,Mailed check,3,DSL,No,No,25.0,No,0.44,No,Medium
5567-GZKQY,Two year,Credit card (automatic),58,No,No internet service,No internet service,20.3,No,0.0,No,Low
1222-LRYKO,Month-to-month,Mailed check,6,No,No internet service,No internet service,26.35,No,0.04,No,Low
2320-JRSDE,Month-to-month,Electronic check,1,No,No internet service,No internet service,19.9,Yes,0.77,Yes,Critical
2087-QAREY,Month-to-month,Mailed check,22,DSL,No,No,54.7,No,0.14,No,Low
0601-WZHJF,Month-to-month,Electronic check,14,DSL,No,No,46.35,Yes,0.81,Yes,Critical
4423-JWZJN,One year,Credit card (automatic),64,Fiber optic,No,No,90.25,No,0.04,No,Low
5143-WMWOG,Month-to-month,Electronic check,1,No,No internet service,No internet service,19.95,Yes,0.7140000000000001,Yes,High
6490-FGZAT,Month-to-month,Mailed check,6,No,No internet service,No internet service,20.65,No,0.03,No,Low
5393-RXQSZ,Month-to-month,Electronic check,1,Fiber optic,No,No,79.6,Yes,0.98,Yes,Critical
7452-FOLON,One year,Bank transfer (automatic),39,No,No internet service,No internet service,25.45,No,0.01,No,Low
2320-TZRRH,One year,Mailed check,20,No,No internet service,No internet service,19.5,No,0.0,No,Low
0231-LXVAP,Month-to-month,Electronic check,1,Fiber optic,No,Yes,75.9,Yes,0.79,Yes,Critical
9444-JTXHZ,Month-to-month,Electronic check,1,Fiber optic,No,No,76.2,Yes,0.94,Yes,Critical
4942-VZZOM,One year,Credit card (automatic),64,DSL,Yes,No,66.15,No,0.0,No,Low
5510-BOIUJ,Month-to-month,Mailed check,1,No,No internet service,No internet service,19.25,Yes,0.72,Yes,High
7502-BNYGS,Month-to-month,Credit card (automatic),46,DSL,No,No,69.1,No,0.06,No,Low
4291-HYEBC,One year,Electronic check,28,DSL,No,No,39.1,No,0.07,No,Low
6147-CBCRA,Month-to-month,Mailed check,33,No,No internet service,No internet service,20.05,No,0.01,No,Low
6047-SUHPR,One year,Electronic check,39,DSL,Yes,No,59.8,No,0.06,No,Low
4471-KXAUH,Month-to-month,Electronic check,42,Fiber optic,No,Yes,84.3,Yes,0.84,Yes,Critical
9752-ZNQUT,Month-to-month,Electronic check,1,DSL,No,No,48.6,No,0.42,No,Medium
7638-QVMVY,Month-to-month,Electronic check,7,Fiber optic,No,No,79.0,Yes,0.95,Yes,Critical
1576-PFZIW,Two year,Credit card (automatic),70,Fiber optic,Yes,No,105.35,No,0.0,No,Low
5666-MBJPT,Two year,Bank transfer (automatic),65,No,No internet service,No internet service,25.1,No,0.01,No,Low
7312-XSBAT,Month-to-month,Electronic check,1,DSL,Yes,No,49.75,No,0.08,No,Low
3096-GKWEB,Month-to-month,Electronic check,18,Fiber optic,No,No,94.75,No,0.29,No,Low
2371-JQHZZ,Month-to-month,Electronic check,24,Fiber optic,No,No,93.0,No,0.25,No,Low
0674-GCDXG,Two year,Bank transfer (automatic),63,DSL,Yes,Yes,71.9,No,0.01,No,Low
1121-QSIVB,One year,Mailed check,44,DSL,No,No,77.55,No,0.04,No,Low
4396-KLSEH,Month-to-month,Electronic check,4,No,No internet service,No internet service,19.85,No,0.11,No,Low
3244-DCJWY,Month-to-month,Electronic check,1,Fiber optic,No,No,70.25,Yes,0.31,No,Medium
2824-MYYBN,Month-to-month,Electronic check,37,Fiber optic,No,No,95.25,No,0.29,No,Low
0875-CABNR,Month-to-month,Credit card (automatic),10,Fiber optic,No,No,84.6,Yes,0.8,Yes,Critical
6345-HOVES,Month-to-month,Bank transfer (automatic),34,DSL,No,No,25.05,No,0.09,No,Low
